source,target,weight
3708,6422,1.0
3709,3028,1.0
3709,4802,1.0
3709,5726,1.0
3709,9504,1.0
3709,10207,1.0
3709,11159,1.0
3709,11405,1.0
3709,11576,1.0
3710,2767,1.0
3710,2913,1.0
3710,3974,1.0
3710,11333,1.0
3711,2913,1.0
3712,3169,1.0
3712,5881,1.0
3712,8018,1.0
3712,10168,1.0
3712,10669,1.0
3712,11214,1.0
3712,11497,1.0
3713,1674,1.0
3713,2909,1.0
3714,3228,1.0
3714,4794,1.0
3714,4879,1.0
3714,10361,1.0
3714,11007,1.0
3714,11185,1.0
3715,4757,1.0
3715,10799,1.0
3716,438,1.0
3716,1698,1.0
3716,3108,1.0
3716,3400,1.0
3716,5374,1.0
3716,6931,1.0
3716,10842,1.0
3717,3578,1.0
3717,3742,1.0
3717,4016,1.0
3717,8565,1.0
3718,382,1.0
3718,1273,1.0
3718,1665,1.0
3718,3719,1.0
3718,6657,1.0
3719,1247,1.0
3719,1273,1.0
3719,1332,1.0
3719,3718,1.0
3719,5075,1.0
3719,7030,1.0
3719,7566,1.0
3719,8902,1.0
3720,5377,1.0
3720,5439,1.0
3720,6779,1.0
3720,11182,1.0
3721,901,1.0
3721,1146,1.0
3721,3506,1.0
3721,4242,1.0
3721,6892,1.0
3721,10581,1.0
3721,11044,1.0
3721,11453,1.0
3722,7830,1.0
3722,8367,1.0
3722,9653,1.0
3722,11045,1.0
3723,8433,1.0
3724,3350,1.0
3724,4557,1.0
3724,5233,1.0
3724,6223,1.0
3724,9321,1.0
3724,9932,1.0
3725,277,1.0
3725,724,1.0
3725,1623,1.0
3725,2917,1.0
3725,4086,1.0
3725,6509,1.0
3725,8898,1.0
3726,3895,1.0
3726,9620,1.0
3726,11945,1.0
3727,3150,1.0
3727,6627,1.0
3727,8340,1.0
3727,10775,1.0
3727,10948,1.0
3727,11877,1.0
3727,11960,1.0
3728,4430,1.0
3728,4443,1.0
3728,10464,1.0
3728,11740,1.0
3728,11928,1.0
3729,259,1.0
3729,404,1.0
3729,10106,1.0
3730,3696,1.0
3731,6820,1.0
3731,8066,1.0
3732,3095,1.0
3732,3685,1.0
3732,5330,1.0
3732,8626,1.0
3732,9327,1.0
3732,9837,1.0
3732,11293,1.0
3733,1381,1.0
3733,2652,1.0
3734,582,1.0
3734,6181,1.0
3734,6500,1.0
3734,8706,1.0
3734,9033,1.0
3734,9618,1.0
3734,11745,1.0
3735,3113,1.0
3735,3522,1.0
3736,3067,1.0
3736,3192,1.0
3736,3195,1.0
3736,3261,1.0
3736,4090,1.0
3736,6593,1.0
3737,1552,1.0
3737,1661,1.0
3737,3683,1.0
3737,4692,1.0
3737,8174,1.0
3737,10508,1.0
3737,10575,1.0
3737,10999,1.0
3737,11541,1.0
3738,4461,1.0
3738,11158,1.0
3738,12056,1.0
3739,391,1.0
3739,1150,1.0
3739,1429,1.0
3739,4699,1.0
3739,6615,1.0
3739,9072,1.0
3740,3406,1.0
3741,414,1.0
3741,5801,1.0
3741,6040,1.0
3741,9247,1.0
3742,548,1.0
3742,757,1.0
3742,932,1.0
3742,3717,1.0
3742,8565,1.0
3743,11202,1.0
3744,4019,1.0
3744,5575,1.0
3744,6299,1.0
3744,10302,1.0
3745,3335,1.0
3745,4404,1.0
3746,391,1.0
3746,8907,1.0
3747,1943,1.0
3748,536,1.0
3749,334,1.0
3749,638,1.0
3749,1523,1.0
3749,5239,1.0
3749,12033,1.0
3750,1463,1.0
3750,8833,1.0
3751,461,1.0
3751,5727,1.0
3751,6395,1.0
3751,6429,1.0
3751,8401,1.0
3751,9467,1.0
3751,11737,1.0
3752,49,1.0
3752,1329,1.0
3752,1916,1.0
3752,5285,1.0
3752,9994,1.0
3752,10505,1.0
3753,1516,1.0
3753,2824,1.0
3754,224,1.0
3754,3291,1.0
3754,4187,1.0
3754,5200,1.0
3754,8747,1.0
3755,3550,1.0
3755,5860,1.0
3755,9010,1.0
3756,531,1.0
3756,3691,1.0
3756,3925,1.0
3756,6590,1.0
3756,6665,1.0
3757,2001,1.0
3758,3158,1.0
3759,1780,1.0
3759,3016,1.0
3760,366,1.0
3760,8656,1.0
3760,11809,1.0
3761,5869,1.0
3762,11449,1.0
3763,121,1.0
3763,138,1.0
3763,1377,1.0
3763,2593,1.0
3763,4007,1.0
3763,7865,1.0
3763,8495,1.0
3764,3197,1.0
3764,5313,1.0
3764,9203,1.0
3765,1247,1.0
3765,10587,1.0
3766,4087,1.0
3767,158,1.0
3767,2784,1.0
3767,5956,1.0
3767,7602,1.0
3767,7861,1.0
3767,10751,1.0
3768,5595,1.0
3768,9273,1.0
3768,9326,1.0
3768,9328,1.0
3769,456,1.0
3769,2923,1.0
3770,1131,1.0
3770,1169,1.0
3770,6892,1.0
3770,10021,1.0
3770,10581,1.0
3770,10852,1.0
3770,11476,1.0
3771,4054,1.0
3771,11322,1.0
3772,1214,1.0
3772,1278,1.0
3772,1300,1.0
3772,1373,1.0
3772,3910,1.0
3772,4972,1.0
3772,5255,1.0
3772,10036,1.0
3772,10562,1.0
3773,6967,1.0
3774,1979,1.0
3774,2402,1.0
3774,4192,1.0
3774,4792,1.0
3774,7268,1.0
3774,8325,1.0
3774,11191,1.0
3775,2240,1.0
3775,2455,1.0
3775,7234,1.0
3775,7669,1.0
3775,8050,1.0
3775,8132,1.0
3775,8335,1.0
3775,8938,1.0
3775,10468,1.0
3775,11168,1.0
3776,1655,1.0
3776,2407,1.0
3776,5070,1.0
3777,463,1.0
3777,5263,1.0
3778,3444,1.0
3778,5824,1.0
3778,8765,1.0
3778,8792,1.0
3779,462,1.0
3779,2044,1.0
3779,6734,1.0
3779,11732,1.0
3779,11782,1.0
3780,1377,1.0
3780,2373,1.0
3780,4329,1.0
3780,6033,1.0
3781,9305,1.0
3782,1567,1.0
3782,1600,1.0
3782,11129,1.0
3782,11358,1.0
3783,468,1.0
3783,956,1.0
3783,1011,1.0
3783,1148,1.0
3783,2497,1.0
3783,5065,1.0
3784,1134,1.0
3784,10664,1.0
3784,11662,1.0
3785,5221,1.0
3785,7558,1.0
3785,8050,1.0
3785,8245,1.0
3786,1317,1.0
3786,2380,1.0
3787,60,1.0
3787,474,1.0
3787,820,1.0
3787,1992,1.0
3788,11582,1.0
3789,3210,1.0
3789,4235,1.0
3789,4440,1.0
3789,4721,1.0
3789,6039,1.0
3789,8092,1.0
3789,11454,1.0
3790,7592,1.0
3790,7875,1.0
3790,9624,1.0
3790,9899,1.0
3790,10816,1.0
3790,11009,1.0
3790,11294,1.0
3790,11938,1.0
3791,213,1.0
3791,3103,1.0
3791,4378,1.0
3791,6208,1.0
3791,6597,1.0
3791,10159,1.0
3792,328,1.0
3792,3294,1.0
3792,3542,1.0
3792,7528,1.0
3793,3962,1.0
3793,5059,1.0
3793,8477,1.0
3794,226,1.0
3794,3626,1.0
3794,3795,1.0
3794,6620,1.0
3794,9078,1.0
3795,3794,1.0
3795,8976,1.0
3796,1545,1.0
3796,2005,1.0
3796,6100,1.0
3796,7179,1.0
3796,7233,1.0
3796,7335,1.0
3796,10435,1.0
3796,11900,1.0
3797,2341,1.0
3797,3189,1.0
3797,3555,1.0
3797,6417,1.0
3797,7316,1.0
3798,8942,1.0
3798,9593,1.0
3799,2984,1.0
3799,3825,1.0
3799,6220,1.0
3799,6465,1.0
3800,10569,1.0
3801,888,1.0
3801,4031,1.0
3801,4493,1.0
3801,6278,1.0
3801,6394,1.0
3801,6527,1.0
3801,9436,1.0
3801,11988,1.0
3802,348,1.0
3802,483,1.0
3802,6347,1.0
3802,6517,1.0
3802,11170,1.0
3803,437,1.0
3803,1534,1.0
3803,9482,1.0
3803,10038,1.0
3804,3345,1.0
3804,3656,1.0
3804,3677,1.0
3804,8930,1.0
3805,5958,1.0
3805,6004,1.0
3805,8051,1.0
3805,12008,1.0
3806,2984,1.0
3807,2685,1.0
3808,285,1.0
3808,3107,1.0
3809,1773,1.0
3810,433,1.0
3810,1008,1.0
3810,1302,1.0
3810,1502,1.0
3810,3946,1.0
3810,3992,1.0
3810,12026,1.0
3811,162,1.0
3811,1009,1.0
3811,2165,1.0
3811,2409,1.0
3811,4416,1.0
3811,5702,1.0
3811,5837,1.0
3811,6003,1.0
3811,7139,1.0
3811,8278,1.0
3811,10312,1.0
3812,6736,1.0
3813,3607,1.0
3814,4390,1.0
3814,7919,1.0
3815,4305,1.0
3815,5334,1.0
3815,5480,1.0
3815,10343,1.0
3815,11462,1.0
3815,11675,1.0
3816,1611,1.0
3816,11252,1.0
3817,6663,1.0
3817,9904,1.0
3818,64,1.0
3818,443,1.0
3818,559,1.0
3818,1797,1.0
3818,1817,1.0
3818,3903,1.0
3818,10280,1.0
3818,10748,1.0
3819,271,1.0
3819,1165,1.0
3819,6499,1.0
3819,9605,1.0
3820,93,1.0
3820,8965,1.0
3821,1885,1.0
3821,2519,1.0
3821,4462,1.0
3821,4652,1.0
3821,5186,1.0
3821,8354,1.0
3821,8860,1.0
3821,9058,1.0
3821,12056,1.0
3822,1670,1.0
3822,4268,1.0
3822,4408,1.0
3822,5875,1.0
3822,8746,1.0
3822,11755,1.0
3823,7302,1.0
3823,7977,1.0
3823,8164,1.0
3824,1583,1.0
3824,8809,1.0
3825,784,1.0
3825,3799,1.0
3825,6563,1.0
3826,2015,1.0
3826,11574,1.0
3827,2807,1.0
3827,3836,1.0
3827,4479,1.0
3827,6972,1.0
3827,8141,1.0
3827,9763,1.0
3827,10569,1.0
3828,688,1.0
3828,2168,1.0
3829,5103,1.0
3830,3456,1.0
3830,9580,1.0
3831,7846,1.0
3831,8800,1.0
3831,11958,1.0
3832,6835,1.0
3833,560,1.0
3833,6146,1.0
3833,6524,1.0
3833,6859,1.0
3833,6980,1.0
3833,7034,1.0
3833,7530,1.0
3833,7752,1.0
3834,4540,1.0
3834,4911,1.0
3834,5680,1.0
3834,9934,1.0
3835,570,1.0
3835,739,1.0
3835,1763,1.0
3835,4271,1.0
3835,6076,1.0
3835,7373,1.0
3835,8890,1.0
3835,9060,1.0
3835,9208,1.0
3836,3827,1.0
3836,8963,1.0
3836,10544,1.0
3837,1808,1.0
3837,4039,1.0
3837,4657,1.0
3837,10243,1.0
3838,1208,1.0
3838,1354,1.0
3838,3671,1.0
3838,5001,1.0
3838,10090,1.0
3838,10245,1.0
3839,4758,1.0
3839,7102,1.0
3840,326,1.0
3840,1818,1.0
3840,2159,1.0
3840,2190,1.0
3840,3146,1.0
3840,3419,1.0
3840,5540,1.0
3840,11817,1.0
3841,2923,1.0
3841,8769,1.0
3841,9511,1.0
3841,11762,1.0
3842,2279,1.0
3843,2336,1.0
3843,2676,1.0
3843,2711,1.0
3843,2998,1.0
3843,3018,1.0
3844,1217,1.0
3844,2424,1.0
3844,3083,1.0
3845,2880,1.0
3845,6184,1.0
3846,1404,1.0
3846,3273,1.0
3846,5111,1.0
3846,7030,1.0
3846,7885,1.0
3846,10587,1.0
3847,1172,1.0
3847,4756,1.0
3847,4768,1.0
3847,6261,1.0
3848,4577,1.0
3848,5201,1.0
3848,7257,1.0
3848,10139,1.0
3849,5268,1.0
3849,6050,1.0
3849,6938,1.0
3850,9196,1.0
3850,11616,1.0
3851,1468,1.0
3851,3888,1.0
3851,5758,1.0
3852,9,1.0
3852,4460,1.0
3852,9973,1.0
3853,4815,1.0
3853,10727,1.0
3854,3462,1.0
3854,4671,1.0
3854,7342,1.0
3854,7576,1.0
3854,8843,1.0
3854,10734,1.0
3854,10793,1.0
3855,472,1.0
3855,1000,1.0
3855,1019,1.0
3855,3198,1.0
3855,6680,1.0
3855,10001,1.0
3855,10156,1.0
3855,11230,1.0
3856,5006,1.0
3857,288,1.0
3857,1426,1.0
3857,1427,1.0
3857,10201,1.0
3857,11478,1.0
3858,1895,1.0
3858,3953,1.0
3858,4062,1.0
3858,4682,1.0
3858,5275,1.0
3858,6529,1.0
3858,10455,1.0
3858,10647,1.0
3858,12035,1.0
3859,30,1.0
3859,5445,1.0
3859,8823,1.0
3859,8944,1.0
3860,678,1.0
3860,1630,1.0
3860,3246,1.0
3860,3574,1.0
3860,11897,1.0
3861,4261,1.0
3861,8412,1.0
3862,2473,1.0
3862,2573,1.0
3862,5970,1.0
3862,10683,1.0
3862,10690,1.0
3862,10691,1.0
3863,2306,1.0
3863,2361,1.0
3863,2426,1.0
3863,3921,1.0
3863,4108,1.0
3863,4359,1.0
3863,4788,1.0
3863,10399,1.0
3863,11420,1.0
3864,6794,1.0
3864,8530,1.0
3864,9041,1.0
3864,9851,1.0
3864,11379,1.0
3865,3326,1.0
3866,1096,1.0
3866,1144,1.0
3866,4781,1.0
3867,1432,1.0
3867,2217,1.0
3867,3359,1.0
3868,1224,1.0
3868,2424,1.0
3869,2359,1.0
3869,2624,1.0
3869,5490,1.0
3869,6519,1.0
3870,10365,1.0
3871,17,1.0
3871,2663,1.0
3871,4322,1.0
3871,5596,1.0
3871,6009,1.0
3872,6269,1.0
3872,7239,1.0
3872,8270,1.0
3872,8460,1.0
3872,8680,1.0
3872,10258,1.0
3873,2094,1.0
3873,7118,1.0
3873,9954,1.0
3874,5207,1.0
3875,4666,1.0
3876,1005,1.0
3876,1163,1.0
3876,3298,1.0
3876,4614,1.0
3876,5293,1.0
3876,5333,1.0
3876,5805,1.0
3877,1488,1.0
3877,2098,1.0
3878,3418,1.0
3878,4412,1.0
3878,9058,1.0
3879,1990,1.0
3879,6328,1.0
3880,270,1.0
3880,2447,1.0
3880,2576,1.0
3880,3881,1.0
3880,6177,1.0
3881,47,1.0
3881,1323,1.0
3881,3880,1.0
3881,6177,1.0
3881,10309,1.0
3881,10407,1.0
3881,10715,1.0
3882,1869,1.0
3882,2415,1.0
3882,2811,1.0
3882,7492,1.0
3882,8113,1.0
3883,5934,1.0
3884,8051,1.0
3884,10900,1.0
3885,5655,1.0
3886,4695,1.0
3886,5667,1.0
3886,7927,1.0
3886,8903,1.0
3886,9018,1.0
3887,582,1.0
3887,3138,1.0
3887,5527,1.0
3887,6326,1.0
3887,6775,1.0
3887,8743,1.0
3887,9061,1.0
3888,1437,1.0
3888,2210,1.0
3888,3851,1.0
3888,5228,1.0
3888,5758,1.0
3888,6246,1.0
3888,6299,1.0
3888,10037,1.0
3888,10302,1.0
3889,2324,1.0
3890,5003,1.0
3891,6897,1.0
3892,433,1.0
3892,1796,1.0
3892,4175,1.0
3892,4496,1.0
3892,7583,1.0
3892,7585,1.0
3893,1474,1.0
3894,8266,1.0
3895,3726,1.0
3895,10057,1.0
3896,47,1.0
3896,3177,1.0
3896,3477,1.0
3896,3688,1.0
3896,3929,1.0
3896,3970,1.0
3896,5321,1.0
3896,10309,1.0
3897,837,1.0
3897,3096,1.0
3897,3600,1.0
3897,3898,1.0
3897,11126,1.0
3897,11308,1.0
3898,486,1.0
3898,3096,1.0
3898,3897,1.0
3898,4249,1.0
3898,11308,1.0
3899,544,1.0
3900,1109,1.0
3900,2915,1.0
3900,10041,1.0
3900,10383,1.0
3900,11623,1.0
3901,7140,1.0
3901,10956,1.0
3902,2923,1.0
3902,4173,1.0
3903,64,1.0
3903,3087,1.0
3903,3818,1.0
3903,4263,1.0
3903,11018,1.0
3904,557,1.0
3904,9904,1.0
3905,8747,1.0
3905,8775,1.0
3905,9951,1.0
3906,1848,1.0
3906,3030,1.0
3906,3069,1.0
3906,3217,1.0
3906,3433,1.0
3906,6581,1.0
3906,6861,1.0
3906,9577,1.0
3907,9530,1.0
3908,1432,1.0
3908,5532,1.0
3908,6638,1.0
3908,7808,1.0
3908,9868,1.0
3908,10933,1.0
3908,11695,1.0
3908,11720,1.0
3909,201,1.0
3909,1970,1.0
3909,5577,1.0
3909,8264,1.0
3909,9461,1.0
3909,11785,1.0
3910,3772,1.0
3910,3929,1.0
3910,4070,1.0
3910,4335,1.0
3910,6073,1.0
3911,3668,1.0
3911,11891,1.0
3912,2339,1.0
3912,2839,1.0
3913,2824,1.0
3913,8205,1.0
3913,10950,1.0
3913,11817,1.0
3914,1527,1.0
3914,1781,1.0
3914,2490,1.0
3914,10359,1.0
3915,5880,1.0
3915,7877,1.0
3916,9250,1.0
3917,5576,1.0
3918,1505,1.0
3918,4079,1.0
3918,9474,1.0
3919,11793,1.0
3920,861,1.0
3920,7646,1.0
3920,8413,1.0
3920,8739,1.0
3920,8816,1.0
3920,9399,1.0
3920,10463,1.0
3920,10582,1.0
3920,11165,1.0
3920,11588,1.0
3920,11863,1.0
3921,2748,1.0
3921,3863,1.0
3921,4359,1.0
3921,4788,1.0
3921,10155,1.0
3921,10510,1.0
3921,11266,1.0
3922,1310,1.0
3923,498,1.0
3924,737,1.0
3924,1293,1.0
3924,1310,1.0
3924,3968,1.0
3924,6637,1.0
3924,9874,1.0
3924,10045,1.0
3924,11441,1.0
3925,3756,1.0
3925,6665,1.0
3925,9437,1.0
3926,320,1.0
3926,662,1.0
3926,3549,1.0
3926,3983,1.0
3926,6497,1.0
3926,6644,1.0
3926,8900,1.0
3926,9566,1.0
3927,1092,1.0
3927,8396,1.0
3928,930,1.0
3928,1010,1.0
3928,1428,1.0
3928,4077,1.0
3928,6401,1.0
3928,6463,1.0
3928,6784,1.0
3928,8724,1.0
3929,47,1.0
3929,1583,1.0
3929,3477,1.0
3929,3896,1.0
3929,3910,1.0
3929,4690,1.0
3929,4726,1.0
3930,109,1.0
3930,1023,1.0
3931,2274,1.0
3932,260,1.0
3933,6632,1.0
3934,485,1.0
3934,3983,1.0
3934,6306,1.0
3934,6443,1.0
3934,6497,1.0
3934,9269,1.0
3935,3477,1.0
3935,4050,1.0
3935,4408,1.0
3935,5353,1.0
3935,10128,1.0
3936,1794,1.0
3936,2577,1.0
3936,6544,1.0
3936,7495,1.0
3937,2008,1.0
3937,2495,1.0
3937,3298,1.0
3937,4047,1.0
3937,5293,1.0
3937,5333,1.0
3938,99,1.0
3938,225,1.0
3938,1023,1.0
3938,2286,1.0
3938,2523,1.0
3938,4459,1.0
3938,4932,1.0
3938,5142,1.0
3938,6039,1.0
3938,6732,1.0
3938,8524,1.0
3939,429,1.0
3939,565,1.0
3939,4034,1.0
3939,4328,1.0
3939,4717,1.0
3939,6175,1.0
3939,6930,1.0
3939,10249,1.0
3939,10455,1.0
3940,4322,1.0
3940,6242,1.0
3941,361,1.0
3941,678,1.0
3941,3246,1.0
3942,1812,1.0
3942,2289,1.0
3942,3999,1.0
3942,4183,1.0
3942,5641,1.0
3942,7834,1.0
3942,9466,1.0
3943,3591,1.0
3944,1731,1.0
3944,4444,1.0
3944,6024,1.0
3944,8839,1.0
3945,7215,1.0
3945,7557,1.0
3945,8064,1.0
3945,9344,1.0
3945,9995,1.0
3945,10591,1.0
3946,71,1.0
3946,1302,1.0
3946,1502,1.0
3946,3810,1.0
3946,4276,1.0
3946,6871,1.0
3946,6897,1.0
3946,10152,1.0
3947,5254,1.0
3948,7142,1.0
3948,8272,1.0
3948,11876,1.0
3949,3505,1.0
3950,2238,1.0
3950,2717,1.0
3950,4375,1.0
3950,4518,1.0
3950,7836,1.0
3951,261,1.0
3951,705,1.0
3951,759,1.0
3951,825,1.0
3951,1815,1.0
3951,5787,1.0
3951,6139,1.0
3951,9505,1.0
3952,1585,1.0
3952,2019,1.0
3952,6921,1.0
3952,7184,1.0
3952,7598,1.0
3952,7875,1.0
3952,9796,1.0
3952,10986,1.0
3953,225,1.0
3953,3858,1.0
3954,2100,1.0
3954,2184,1.0
3955,68,1.0
3955,3615,1.0
3955,4173,1.0
3955,4424,1.0
3955,7416,1.0
3955,7662,1.0
3955,9632,1.0
3955,10104,1.0
3955,10667,1.0
3955,11488,1.0
3956,1477,1.0
3956,1508,1.0
3956,1689,1.0
3956,2289,1.0
3956,3648,1.0
3956,4573,1.0
3956,9466,1.0
3956,10613,1.0
3957,203,1.0
3957,256,1.0
3957,1944,1.0
3957,2218,1.0
3957,3321,1.0
3957,4470,1.0
3957,7369,1.0
3957,7975,1.0
3957,8403,1.0
3957,9113,1.0
3957,9867,1.0
3958,1599,1.0
3958,2373,1.0
3958,2717,1.0
3958,4007,1.0
3958,7588,1.0
3959,2850,1.0
3959,4503,1.0
3959,8061,1.0
3959,9811,1.0
3959,10523,1.0
3960,535,1.0
3960,2232,1.0
3960,2774,1.0
3960,4287,1.0
3960,5078,1.0
3960,5161,1.0
3960,8908,1.0
3961,193,1.0
3961,731,1.0
3961,1771,1.0
3961,3613,1.0
3961,6132,1.0
3961,6202,1.0
3961,6605,1.0
3961,6664,1.0
3961,11731,1.0
3962,535,1.0
3962,566,1.0
3962,3793,1.0
3962,4336,1.0
3962,4944,1.0
3962,5213,1.0
3962,6762,1.0
3962,8157,1.0
3962,10237,1.0
3962,10338,1.0
3963,1383,1.0
3963,2546,1.0
3963,2700,1.0
3963,2867,1.0
3963,4590,1.0
3963,5000,1.0
3963,5131,1.0
3963,6187,1.0
3963,6575,1.0
3964,7113,1.0
3965,2032,1.0
3965,3080,1.0
3965,6938,1.0
3966,1777,1.0
3966,1875,1.0
3966,1876,1.0
3966,1991,1.0
3966,6582,1.0
3967,3462,1.0
3967,11645,1.0
3968,430,1.0
3968,3924,1.0
3968,6751,1.0
3968,6827,1.0
3969,808,1.0
3969,6738,1.0
3969,7884,1.0
3969,8553,1.0
3970,3494,1.0
3970,3896,1.0
3970,4188,1.0
3970,4289,1.0
3970,5027,1.0
3970,6936,1.0
3971,371,1.0
3971,1895,1.0
3972,3202,1.0
3972,11814,1.0
3973,6467,1.0
3974,3710,1.0
3974,8791,1.0
3974,9411,1.0
3975,4254,1.0
3975,6686,1.0
3975,9750,1.0
3976,1553,1.0
3976,2077,1.0
3976,3236,1.0
3976,8265,1.0
3976,9749,1.0
3976,10675,1.0
3976,11113,1.0
3976,11491,1.0
3977,3627,1.0
3977,8571,1.0
3977,8872,1.0
3978,1436,1.0
3978,2340,1.0
3978,2411,1.0
3978,2906,1.0
3978,4237,1.0
3978,10618,1.0
3979,1062,1.0
3979,1925,1.0
3979,6033,1.0
3979,6908,1.0
3980,11503,1.0
3981,1,1.0
3981,192,1.0
3981,10010,1.0
3982,1903,1.0
3982,3658,1.0
3982,9708,1.0
3983,193,1.0
3983,608,1.0
3983,3926,1.0
3983,3934,1.0
3983,4317,1.0
3983,6644,1.0
3983,10109,1.0
3984,8239,1.0
3985,3371,1.0
3985,10971,1.0
3986,8234,1.0
3987,1786,1.0
3987,2762,1.0
3987,3477,1.0
3987,4267,1.0
3988,1678,1.0
3988,4402,1.0
3988,5414,1.0
3988,5901,1.0
3988,8233,1.0
3989,1716,1.0
3989,4390,1.0
3989,4391,1.0
3989,7999,1.0
3989,10615,1.0
3990,829,1.0
3990,3991,1.0
3990,4186,1.0
3990,6966,1.0
3990,10778,1.0
3990,11443,1.0
3990,11848,1.0
3991,3990,1.0
3991,4186,1.0
3991,8604,1.0
3991,10778,1.0
3992,2589,1.0
3992,3810,1.0
3993,2276,1.0
3993,2620,1.0
3993,3303,1.0
3993,5945,1.0
3993,7182,1.0
3993,7904,1.0
3993,10553,1.0
3994,186,1.0
3994,6035,1.0
3994,7132,1.0
3994,7766,1.0
3994,7811,1.0
3995,218,1.0
3995,804,1.0
3995,3051,1.0
3995,3104,1.0
3995,3542,1.0
3995,5363,1.0
3995,6146,1.0
3995,6652,1.0
3995,6859,1.0
3996,6072,1.0
3997,1630,1.0
3997,4365,1.0
3997,5385,1.0
3997,7843,1.0
3997,12019,1.0
3998,99,1.0
3998,1203,1.0
3998,1384,1.0
3998,6991,1.0
3999,3942,1.0
3999,5519,1.0
3999,5687,1.0
3999,6485,1.0
3999,6486,1.0
3999,7575,1.0
3999,8286,1.0
3999,9466,1.0
4000,1782,1.0
4000,8330,1.0
4001,4436,1.0
4001,8288,1.0
4001,10426,1.0
4002,2509,1.0
4002,2744,1.0
4002,7131,1.0
4002,7581,1.0
4002,7656,1.0
4003,4577,1.0
4003,8431,1.0
4003,9636,1.0
4003,10534,1.0
4003,10554,1.0
4003,10776,1.0
4003,11186,1.0
4004,8255,1.0
4005,8668,1.0
4006,941,1.0
4006,5309,1.0
4006,10115,1.0
4007,138,1.0
4007,157,1.0
4007,2029,1.0
4007,2373,1.0
4007,3763,1.0
4007,3958,1.0
4007,10454,1.0
4008,1963,1.0
4008,2038,1.0
4008,2449,1.0
4008,4347,1.0
4009,2190,1.0
4009,3406,1.0
4009,5366,1.0
4009,7349,1.0
4009,8508,1.0
4009,9397,1.0
4009,10208,1.0
4009,10377,1.0
4010,590,1.0
4010,4184,1.0
4010,4260,1.0
4010,12002,1.0
4010,12032,1.0
4011,318,1.0
4011,3414,1.0
4011,3659,1.0
4011,5179,1.0
4011,7619,1.0
4012,1020,1.0
4012,1100,1.0
4012,1860,1.0
4012,3390,1.0
4012,3505,1.0
4012,7220,1.0
4012,7226,1.0
4012,11156,1.0
4012,11250,1.0
4013,5393,1.0
4014,84,1.0
4014,8093,1.0
4015,8006,1.0
4016,427,1.0
4016,736,1.0
4016,3717,1.0
4016,7580,1.0
4017,163,1.0
4017,1158,1.0
4017,2401,1.0
4017,2478,1.0
4017,6885,1.0
4018,2451,1.0
4018,2866,1.0
4018,10183,1.0
4019,47,1.0
4019,1437,1.0
4019,2648,1.0
4019,3744,1.0
4020,7528,1.0
4020,8200,1.0
4021,25,1.0
4021,354,1.0
4021,522,1.0
4021,1128,1.0
4021,1157,1.0
4021,1290,1.0
4021,1402,1.0
4021,2491,1.0
4021,8125,1.0
4021,8464,1.0
4022,51,1.0
4022,432,1.0
4022,3054,1.0
4022,3164,1.0
4022,4260,1.0
4022,5235,1.0
4023,80,1.0
4023,4100,1.0
4023,5048,1.0
4023,5403,1.0
4023,5484,1.0
4023,5913,1.0
4023,6049,1.0
4023,7270,1.0
4023,7640,1.0
4023,7993,1.0
4024,485,1.0
4024,2604,1.0
4024,2801,1.0
4024,4042,1.0
4024,4573,1.0
4024,8033,1.0
4024,10150,1.0
4025,331,1.0
4025,6345,1.0
4025,7869,1.0
4025,9091,1.0
4025,9891,1.0
4026,3042,1.0
4026,7542,1.0
4026,7978,1.0
4026,7999,1.0
4026,10053,1.0
4027,961,1.0
4027,2507,1.0
4027,10582,1.0
4028,9028,1.0
4029,4165,1.0
4029,9999,1.0
4030,2018,1.0
4030,11987,1.0
4031,3801,1.0
4031,6394,1.0
4032,1480,1.0
4032,1601,1.0
4032,5595,1.0
4032,5608,1.0
4032,5809,1.0
4032,7067,1.0
4032,7230,1.0
4032,10286,1.0
4032,10496,1.0
4032,11627,1.0
4033,10806,1.0
4034,876,1.0
4034,3939,1.0
4034,5998,1.0
4034,6220,1.0
4035,454,1.0
4035,684,1.0
4035,1199,1.0
4035,1822,1.0
4035,4439,1.0
4035,6111,1.0
4036,7032,1.0
4036,10404,1.0
4036,11775,1.0
4037,3129,1.0
4037,4360,1.0
4037,4512,1.0
4037,7185,1.0
4037,7259,1.0
4037,7475,1.0
4037,7774,1.0
4037,7955,1.0
4037,10564,1.0
4038,1924,1.0
4039,1808,1.0
4039,2854,1.0
4039,3837,1.0
4039,5444,1.0
4039,5693,1.0
4039,8903,1.0
4039,9796,1.0
4039,10225,1.0
4039,10837,1.0
4039,11191,1.0
4040,413,1.0
4040,6387,1.0
4040,8866,1.0
4040,9582,1.0
4041,782,1.0
4041,8750,1.0
4041,11616,1.0
4042,587,1.0
4042,2650,1.0
4042,4024,1.0
4042,5982,1.0
4042,6146,1.0
4042,6184,1.0
4042,6449,1.0
4042,6859,1.0
4042,6860,1.0
4042,7530,1.0
4043,2220,1.0
4043,5771,1.0
4043,7196,1.0
4043,9741,1.0
4043,10561,1.0
4044,626,1.0
4044,6119,1.0
4044,6521,1.0
4044,6756,1.0
4044,6800,1.0
4044,7856,1.0
4044,10979,1.0
4045,455,1.0
4045,10274,1.0
4046,7313,1.0
4047,3937,1.0
4047,4262,1.0
